MS3_id	male_tpm	chokepoint	mus_leth	dmel_leth	cel_leth	hsa_lower_75_qtl	sp_cov	sman_cov	sjap_cov	opvi_cov	closi_cov	fahe_cov	cel_cov	dmel_cov	mus_cov	sp_simil	sman_simil	sjap_simil	opvi_simil	closi_simil	fahe_simil	cel_simil	dmel_simil	mus_simil	ChCmpdOne	ChCmpdMore	DBCmpdOne	DBCmpdMore	uniqIpro
MS3_11433	1	0	0	0	0	1	NA	1	NA	0.905028	NA	NA	NA	NA	NA	NA	15.3	NA	6.8	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11432	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	89.1	88.3	88	88.8	88.6	88.8	88.6	88.3	88.5	0	0	1	0	0
MS3_11431	1	0	1	1	0	1	0.914692	0.985782	0.995261	0.995261	0.933649	0.947867	0.862559	0.943128	0.933649	4.2	11.7	17.6	10.5	16.5	19.7	4	2.8	4.6	0	0	0	0	0
MS3_11430	1	0	0	0	0	1	0.904523	0.778894	0.688442	0.743719	0.944724	0.798995	NA	NA	0.879397	23	38.5	30	13.1	22.3	12.9	NA	NA	22.5	0	0	0	0	0
MS3_11429	1	1	0	1	1	0	0.921875	1	1	1	0.773438	1	0.921875	0.96875	1	32.7	50	46.2	38.8	27.7	42.1	32.7	31.2	30.7	0	0	0	0	1
MS3_11428	1	0	0	1	0	1	1	1	1	0.970085	0.970085	0.970085	0.440171	0.487179	0.5	64.7	65.8	57.6	36.1	36.3	33	16.3	23	19.5	0	0	0	0	0
MS3_11427	1	0	0	0	0	1	NA	1	NA	0.808725	0.815436	0.802013	NA	NA	NA	NA	22.2	NA	11.7	11.9	12.1	NA	NA	NA	0	0	0	0	1
MS3_11426	1	0	0	0	0	1	NA	NA	0.97076	0.982456	0.982456	NA	NA	NA	NA	NA	NA	47.7	26.6	10.3	NA	NA	NA	NA	0	0	0	0	0
MS3_11425	1	0	0	0	0	1	NA	1	NA	1	NA	1	NA	NA	NA	NA	57.7	NA	39.5	NA	42.9	NA	NA	NA	0	0	0	0	0
MS3_11424	1	0	0	0	0	1	0.987179	1	0.99359	0.967949	0.967949	0.99359	0.967949	NA	0.942308	13.5	18	16.3	11.1	11	11.9	13.7	NA	12.4	0	0	0	0	0
MS3_11423	1	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	78.8	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11422	1	0	0	0	0	1	1	1	1	1	1	NA	1	1	1	28.5	49.7	45.7	30.3	29.1	NA	30	28.7	27.9	0	0	1	0	0
MS3_11421	1	0	0	0	0	1	0.769608	0.995098	0.995098	0.901961	0.901961	NA	NA	0.794118	0.735294	18.6	38.6	71.5	22.9	11.3	NA	NA	16.3	16.2	0	0	0	0	0
MS3_11420	1	0	0	0	0	1	NA	1	0.983333	NA	NA	NA	NA	NA	NA	NA	20.8	33.7	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11419	1	0	0	0	0	1	0.533762	0.987138	0.778135	0.752412	0.758842	0.562701	0.292605	0.533762	0.353698	28.3	70.7	48.9	35.2	35.1	29.1	11.5	28.3	16.5	0	0	0	0	0
MS3_11418	0	0	0	0	0	1	NA	0.784615	0.830769	NA	NA	NA	NA	NA	NA	NA	7.9	10.4	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11417	1	0	0	0	0	1	NA	1	NA	0.990741	1	0.953704	NA	NA	NA	NA	31.1	NA	18.4	4.8	14.6	NA	NA	NA	0	0	0	0	0
MS3_11416	1	0	1	1	0	1	0.910299	1	0.9701	0.843854	0.847176	0.903654	0.850498	0.827243	0.900332	12.9	20	26.3	8.8	8.9	21.9	1.9	3	5.1	0	0	0	0	0
MS3_11415	1	0	0	0	0	1	NA	0.656126	0.988142	0.897233	0.897233	NA	NA	NA	NA	NA	3.4	18.8	7.9	6.3	NA	NA	NA	NA	0	0	0	0	0
MS3_11414	1	0	0	0	0	1	NA	1	1	0.90873	0.972222	0.345238	NA	NA	NA	NA	35.8	33.1	23.6	29.4	25.8	NA	NA	NA	0	0	0	0	0
MS3_11413	1	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	7.2	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11412	0	0	0	0	0	1	0.989474	1	1	1	1	0.947368	NA	NA	1	9.7	13.6	14.4	24.2	11.4	35	NA	NA	9.2	0	0	0	0	0
MS3_11411	1	0	0	1	1	0	1	1	0.771505	1	1	0.994624	0.994624	0.989247	1	57	57.1	46.5	52.2	52.5	53	51.2	58	52.5	0	0	1	0	0
MS3_11410	1	0	1	1	0	1	0.976959	0.958525	0.396313	0.930876	0.958525	0.903226	NA	0.976959	0.912442	3.3	20.6	17.2	13.1	19.4	30.2	NA	3.3	20.8	0	0	0	0	0
MS3_11409	1	0	0	0	0	1	0.88	0.993333	1	1	1	1	0.88	0.873333	0.88	45.9	36.4	44.7	26.5	27.9	27.4	35.1	39.7	45.9	0	0	0	0	0
MS3_11408	0	0	0	0	0	1	NA	0.964286	0.877976	NA	NA	0.729167	NA	NA	NA	NA	70.9	47.5	NA	NA	29.7	NA	NA	NA	0	0	0	0	0
MS3_11407	1	0	0	0	0	1	NA	0.964567	1	0.889764	0.874016	0.767717	NA	NA	NA	NA	13.4	24.1	4.7	7.8	20	NA	NA	NA	0	0	0	0	0
MS3_11406	1	0	0	0	0	1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	76.8	5.3	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11405	1	0	0	0	0	1	NA	0.983146	0.831461	0.752809	0.741573	0.634831	NA	NA	NA	NA	8.8	13.2	4.5	5.1	24.2	NA	NA	NA	0	0	0	0	0
MS3_11404	0	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	50.1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11403	0	0	0	0	0	1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	7.6	13.5	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11402	1	0	0	0	0	1	NA	0.980769	1	0.971154	0.923077	1	NA	NA	NA	NA	71.3	69.3	57.3	49.6	68.2	NA	NA	NA	0	0	0	0	0
MS3_11401	1	0	0	0	0	1	0.871287	1	0.970297	NA	0.742574	0.930693	0.831683	NA	0.722772	27.4	53.6	38.5	NA	3.7	32	18.9	NA	21.6	0	0	0	0	1
MS3_11400	0	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	77.4	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11399	1	1	1	1	0	1	0.826087	1	0.554348	0.918478	0.913043	NA	NA	0.798913	0.847826	11.1	29.1	22.9	15	18.7	NA	NA	10.3	12.1	0	0	0	0	1
MS3_11398	0	0	0	0	0	1	NA	0.816667	NA	0.983333	0.983333	NA	NA	NA	NA	NA	75	NA	4	4	NA	NA	NA	NA	0	0	0	0	0
MS3_11397	1	1	0	0	0	1	0.779279	0.941441	0.68018	0.959459	0.918919	0.747748	0.752252	0.765766	0.765766	24.7	51.1	28.6	18.9	20.4	59.5	25.6	25.9	25.4	0	0	0	0	0
MS3_11396	1	0	0	1	0	1	0.981481	1	1	0.765432	0.5	0.580247	0.993827	0.981481	0.981481	9.4	7.4	50.2	4.8	2.8	5	24.2	9.1	9.4	0	0	0	0	0
MS3_11395	1	0	0	0	0	1	0.942029	1	1	0.992754	0.898551	0.971014	NA	0.84058	0.942029	10.4	92	38.2	11	14.1	70.3	NA	6.4	10.4	0	0	0	0	0
MS3_11394	1	0	0	1	0	0	0.994792	1	0.994792	1	1	0.671875	0.994792	0.994792	0.994792	82.9	97.9	77.7	73	18.6	50	81.9	80.8	80.4	1	1	1	0	0
MS3_11393	1	0	0	1	1	1	0.86921	1	1	0.920981	0.978202	0.980926	0.73842	0.852861	0.945504	16.5	30.4	31.2	18.7	21	46.4	12	15	17.2	0	0	0	0	0
MS3_11392	1	0	0	0	0	1	NA	0.975758	NA	NA	NA	0.945455	NA	0.812121	NA	NA	21.5	NA	NA	NA	12.8	NA	11.3	NA	0	0	0	0	0
MS3_11391	0	0	0	0	0	1	NA	0.362791	0.939535	0.930233	NA	0.906977	NA	NA	NA	NA	24.9	75	13.7	NA	64.3	NA	NA	NA	0	0	0	0	0
MS3_11390	1	1	0	1	1	0	0.993631	1	1	0.929936	1	NA	0.968153	0.993631	0.993631	53.9	87.2	94.3	74.1	43.8	NA	46.5	53.9	59.1	0	0	0	0	1
MS3_11389	1	0	0	0	0	1	0.982759	1	0.936782	0.982759	0.982759	0.925287	0.936782	0.908046	0.982759	19	29.8	21.7	25	36.8	60	17.3	21.4	19.1	0	0	0	0	0
MS3_11388	1	0	0	0	0	1	NA	0.995349	0.948837	0.772093	0.8	NA	NA	NA	NA	NA	28.7	20.3	13	12.7	NA	NA	NA	NA	0	0	0	0	0
MS3_11387	1	0	0	0	0	1	NA	1	0.987342	NA	NA	0.886076	NA	NA	NA	NA	96.2	88.6	NA	NA	35.4	NA	NA	NA	0	0	0	0	0
MS3_11386	1	0	0	0	0	1	1	1	1	1	1	1	NA	NA	1	15.6	17.5	17.5	14	15.4	46.9	NA	NA	15.1	0	0	0	0	0
MS3_11385	1	0	0	0	0	1	NA	0.810127	1	NA	NA	NA	NA	NA	NA	NA	57	36.2	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11384	1	0	0	0	0	1	NA	0.779221	NA	NA	NA	NA	NA	NA	NA	NA	32	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11383	1	0	0	1	1	1	0.992958	0.992958	0.816901	1	1	NA	0.992958	0.992958	0.992958	14.3	19.7	20.7	22.1	28.2	NA	13.7	13.9	14.2	1	0	0	0	0
MS3_11382	0	0	0	1	0	1	0.941748	0.970874	0.990291	1	0.970874	0.970874	NA	0.864078	0.941748	12.8	16.5	3.1	3.3	10.7	30.8	NA	12.9	12.2	0	0	0	0	0
MS3_11381	1	0	0	0	0	1	NA	1	0.436548	NA	NA	NA	NA	NA	NA	NA	36.4	3.5	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11380	1	0	0	0	0	1	NA	0.858491	0.962264	0.858491	0.858491	0.943396	NA	NA	NA	NA	9.6	9.8	6.8	6.9	28.6	NA	NA	NA	0	0	0	0	0
MS3_11379	1	0	0	0	0	1	NA	0.947917	NA	0.895833	NA	0.880208	NA	NA	NA	NA	9.1	NA	5.1	NA	24.6	NA	NA	NA	0	0	0	0	0
MS3_11378	1	0	0	0	0	1	NA	1	0.952174	NA	NA	NA	NA	NA	NA	NA	30.7	19.9	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11377	1	0	0	1	1	1	0.916084	1	1	0.881119	1	0.86014	0.839161	0.881119	0.979021	29.1	29.5	38.3	4.5	11.8	40.6	26.3	28.4	30.4	0	0	0	0	0
MS3_11376	1	0	0	1	1	1	1	0.893238	1	1	0.903915	1	0.989324	0.950178	1	13.8	66.6	40.8	50	25	59.9	12.1	12.9	13.5	1	0	0	0	1
MS3_11375	1	0	0	0	0	1	NA	0.462222	0.528889	0.946667	0.804444	NA	NA	NA	NA	NA	19.2	30.1	32.2	8	NA	NA	NA	NA	0	0	0	0	0
MS3_11374	1	0	0	1	0	1	NA	0.987952	NA	1	0.975904	NA	0.975904	0.722892	NA	NA	51.7	NA	16.6	50.4	NA	40.2	47	NA	0	0	0	0	0
MS3_11372	1	0	0	0	0	1	NA	0.916168	0.916168	0.934132	0.892216	NA	NA	NA	NA	NA	61.8	5.4	2.9	2.6	NA	NA	NA	NA	0	0	0	0	0
MS3_11371	1	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	87.1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11370	1	0	0	0	0	1	NA	0.982412	0.673367	NA	NA	NA	NA	NA	NA	NA	53.6	42.7	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11369	1	0	1	0	1	0	1	1	1	1	0.997041	1	0.988166	0.982249	0.985207	96.7	96.7	95.6	86.4	82.8	87.3	80.6	83.4	81.4	0	0	1	1	0
MS3_11368	1	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	89.2	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11367	1	1	0	1	1	0	0.903846	1	1	1	1	NA	0.980769	0.932692	0.903846	57.7	76.9	15.2	71.3	71.3	NA	54	57.2	57.7	0	0	0	0	1
MS3_11366	0	0	0	0	0	1	NA	1	0.950617	1	0.888889	NA	NA	NA	NA	NA	92.6	5.6	2.6	2.7	NA	NA	NA	NA	0	0	0	0	0
MS3_11365	1	0	0	0	0	1	NA	NA	0.538462	NA	NA	0.910931	NA	NA	NA	NA	NA	18.4	NA	NA	15.3	NA	NA	NA	0	0	0	0	0
MS3_11364	0	0	0	0	0	1	NA	1	NA	0.923077	0.675824	NA	NA	NA	NA	NA	15.2	NA	8.5	7.4	NA	NA	NA	NA	0	0	0	0	0
MS3_11363	1	0	0	0	0	1	NA	0.995413	0.990826	NA	NA	1	NA	NA	NA	NA	92.2	24.5	NA	NA	64	NA	NA	NA	0	0	0	0	1
MS3_11362	1	0	1	0	0	1	0.709877	0.919753	0.765432	0.654321	0.666667	0.697531	0.740741	0.709877	0.654321	10.2	20.6	15.7	14.8	10.8	16.2	13.9	10.2	11.5	0	0	0	0	0
MS3_11361	1	0	0	0	0	1	0.793792	0.394678	0.450111	0.873614	0.91796	0.844789	0.72949	0.793792	0.796009	18.2	13.8	23.5	20.6	24.6	18.2	16.6	21.2	20.8	1	1	0	0	0
MS3_11360	1	0	0	0	0	1	NA	0.483568	0.835681	NA	NA	NA	NA	NA	NA	NA	5.8	7.4	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11359	1	0	0	0	0	1	NA	1	0.878788	NA	NA	NA	NA	NA	NA	NA	43.5	26.5	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11358	1	0	0	0	0	1	1	1	1	1	1	1	NA	1	NA	15.2	20.3	53	18	10.5	43.2	NA	14.8	NA	0	0	0	0	0
MS3_11357	1	0	0	0	0	1	NA	1	0.871585	0.915301	0.918033	NA	NA	NA	NA	NA	69.6	51.7	33.9	32.1	NA	NA	NA	NA	0	0	0	0	0
MS3_11356	0	0	0	0	0	1	NA	0.979757	1	0.97166	0.97166	0.854251	NA	NA	NA	NA	26.6	24.6	16.2	21.8	19.8	NA	NA	NA	0	0	0	0	0
MS3_11355	0	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	45	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11354	0	0	0	0	0	1	NA	1	1	1	1	NA	NA	NA	NA	NA	13.4	27.9	6.3	6.2	NA	NA	NA	NA	0	0	0	0	0
MS3_11353	1	0	0	0	0	1	NA	0.693141	0.953069	0.924188	0.945848	0.902527	0.797834	NA	NA	NA	49	8.3	4.8	6.2	37.2	3.7	NA	NA	0	0	0	0	0
MS3_11352	1	0	1	1	0	1	0.98773	1	1	1	1	0.932515	0.92638	0.993865	0.98773	35.2	50.2	45.9	41.6	24.3	40.8	19.6	31	33.4	0	0	0	0	0
MS3_11351	1	0	0	0	0	1	NA	0.965714	0.96	NA	NA	NA	NA	NA	NA	NA	8.4	15.2	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11350	1	1	0	0	0	0	1	1	1	1	1	0.946565	0.961832	1	1	55.6	73.7	82.4	18.9	53.2	66.2	38.6	42.4	53.8	0	0	0	0	0
MS3_11349	1	0	0	0	0	1	NA	0.979508	0.995902	NA	NA	NA	NA	NA	NA	NA	18	16	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11348	0	0	0	0	0	1	1	1	1	0.914894	0.921986	0.950355	NA	NA	NA	47.3	50.6	38.4	23	23.1	9	NA	NA	NA	0	0	0	0	0
MS3_11347	1	1	0	0	0	1	NA	1	1	1	0.379592	0.885714	NA	NA	NA	NA	85.4	83.4	29	27.2	80.8	NA	NA	NA	0	0	0	0	0
MS3_11346	1	0	0	0	0	0	0.931624	1	1	0.961538	0.961538	0.696581	NA	0.92735	0.948718	50	91.9	87.8	61	61.4	45.5	NA	42.8	50.6	0	0	0	0	1
MS3_11345	1	0	0	1	0	1	1	0.979592	1	1	1	0.459184	0.928571	0.989796	1	1.8	3.2	10.9	3.5	3.6	14.1	2.8	2.8	2.8	0	0	0	0	0
MS3_11344	0	0	0	0	0	1	NA	0.524752	NA	NA	NA	NA	NA	NA	NA	NA	11.5	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11343	0	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	32.4	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11342	1	0	0	1	1	1	0.839506	0.895062	0.895062	0.888889	0.888889	NA	0.851852	0.839506	0.82716	5.5	10.6	32.3	10.8	13.7	NA	5.5	5.5	5.4	1	0	0	0	0
MS3_11341	1	0	0	0	0	1	NA	0.83908	0.942529	0.856322	0.821839	NA	NA	NA	0.827586	NA	15.1	18	10.3	9.7	NA	NA	NA	7.9	0	0	0	0	0
MS3_11340	1	0	0	0	0	1	NA	0.979769	0.976879	NA	NA	0.84104	NA	NA	NA	NA	48	64.9	NA	NA	21.7	NA	NA	NA	0	0	0	0	0
MS3_11339	1	0	0	1	0	1	0.978166	1	0.820961	0.995633	0.995633	0.921397	0.978166	0.947598	0.973799	13.4	17.6	11.1	12.6	12.9	35.2	13.4	12.1	12.7	1	1	1	1	0
MS3_11338	1	0	0	0	0	1	NA	0.919149	0.919149	0.770213	0.761702	0.748936	NA	NA	NA	NA	24.7	22.4	30.8	13	21.1	NA	NA	NA	0	0	0	0	0
MS3_11337	1	0	0	0	0	1	NA	1	1	0.811321	NA	NA	NA	NA	NA	NA	7.1	7.5	4.6	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11336	0	0	1	1	0	1	0.928571	1	1	0.928571	0.928571	0.942857	0.928571	0.985714	0.928571	6.3	13.3	17	6.3	5.7	38.3	5.6	5.6	6.1	0	0	0	0	0
MS3_11335	0	0	0	0	0	1	NA	0.819048	NA	NA	NA	NA	NA	NA	NA	NA	63.9	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11334	1	0	0	1	0	1	0.929775	0.994382	0.997191	0.952247	0.941011	0.932584	0.792135	0.946629	0.929775	8.3	7.1	32.6	6.4	1.4	11.4	2.3	1	8.3	0	0	0	0	0
MS3_11333	1	0	0	0	0	1	NA	1	0.976303	NA	NA	NA	NA	NA	NA	NA	29.1	23.8	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11332	1	0	1	1	0	1	0.982609	1	0.547826	NA	NA	0.973913	0.947826	0.982609	0.982609	37.9	54.1	48.8	NA	NA	80.2	23.8	28.4	37.9	0	0	0	0	0
MS3_11331	1	0	0	1	0	1	0.703704	1	0.958848	0.950617	0.954733	0.967078	NA	0.868313	0.703704	10	21.5	51.5	12.9	12.9	43.4	NA	8.6	9	0	0	0	0	0
MS3_11330	1	0	0	0	0	1	NA	0.51735	1	0.930599	0.921136	0.917981	NA	NA	NA	NA	16.4	30.3	24.5	21.8	25.8	NA	NA	NA	0	0	0	0	0
MS3_11329	0	0	0	1	0	1	0.943775	0.959839	0.959839	0.939759	0.947791	0.975904	0.963855	0.899598	0.927711	29.8	47.6	32.4	12.1	33.8	34.5	29.4	12.7	31.1	0	0	0	0	0
MS3_11328	1	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2.1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11327	0	0	0	1	0	1	0.915254	0.792373	1	0.858051	0.474576	0.983051	0.879237	0.720339	0.809322	27.7	15.6	40.6	12.9	14	22.4	17.2	9.7	18.1	0	0	0	0	0
MS3_11326	0	0	0	0	0	1	NA	1	0.992593	1	1	0.511111	NA	NA	NA	NA	4.3	4	3	3	23.1	NA	NA	NA	0	0	0	0	0
MS3_11325	0	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	74.5	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11324	1	0	0	0	0	1	0.924324	0.951351	0.794595	0.975676	0.975676	0.964865	NA	NA	0.921622	33.2	68.7	24.5	48.9	53.7	57	NA	NA	31.9	0	0	0	0	0
MS3_11323	0	0	0	0	0	1	0.777778	NA	NA	NA	NA	NA	NA	NA	NA	18.1	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11322	1	0	0	0	0	1	NA	0.947977	0.884393	0.820809	0.901734	0.508671	NA	NA	NA	NA	23.7	13.9	11.1	16.9	28.9	NA	NA	NA	0	0	0	0	0
MS3_11321	1	0	0	0	0	1	0.932836	0.94403	0.820896	0.985075	0.985075	0.339552	0.932836	0.925373	0.921642	40.9	63.6	77.6	51.2	24.5	18.4	40.9	40.6	37.1	0	0	0	0	0
MS3_11320	1	0	1	1	1	1	0.953947	0.967105	0.967105	1	1	0.967105	0.75	0.815789	0.953947	11	21.1	16.8	15.7	11.6	19.4	8.3	3.6	11	0	0	0	0	0
MS3_11319	1	0	0	0	0	1	NA	1	1	0.880734	0.917431	0.853211	NA	NA	NA	NA	25.6	21.3	40.3	26.8	15.4	NA	NA	NA	0	0	0	0	0
MS3_11318	1	0	1	1	0	1	0.866667	0.995556	0.942222	0.977778	0.982222	0.848889	0.911111	0.866667	0.915556	5	12.7	17.2	9.8	6.9	32.8	5.1	5	4.8	0	0	0	0	0
MS3_11317	1	0	0	0	0	1	NA	1	0.707792	0.974026	0.928571	NA	NA	NA	NA	NA	42.6	24.7	8.8	6.5	NA	NA	NA	NA	0	0	0	0	0
MS3_11316	1	0	1	1	1	1	0.991379	1	0.931034	1	0.668103	1	0.991379	0.987069	0.991379	18.4	36.1	24.5	18.2	16.4	66	17.7	19.1	18.4	0	0	0	0	0
MS3_11315	1	0	0	0	1	1	0.89781	0.722628	0.905109	0.861314	0.864964	0.627737	0.875912	0.850365	0.886861	15.6	31.9	19.2	16.3	16.5	23.5	15.5	15.3	15.5	0	0	0	0	0
MS3_11314	0	0	0	0	0	1	NA	0.987654	0.975309	0.979424	0.975309	0.839506	NA	NA	NA	NA	30.8	29.2	18.5	13	16.4	NA	NA	NA	0	0	0	0	0
MS3_11313	1	0	0	0	0	1	NA	0.972789	0.986395	0.877551	0.877551	0.92517	NA	NA	NA	NA	8.7	9	10.7	10.4	39.2	NA	NA	NA	0	0	0	0	0
MS3_11312	1	0	0	0	0	1	NA	0.990991	0.945946	NA	NA	NA	NA	NA	NA	NA	48	26.4	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11311	1	1	0	0	0	1	NA	0.96	0.86	NA	NA	NA	NA	NA	NA	NA	24.5	20.9	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11310	1	0	0	1	0	1	0.909091	0.995868	1	0.995868	0.983471	0.987603	0.938017	0.904959	0.909091	20.3	27.6	59.3	20.5	23.6	88.1	19.5	19.7	20.3	1	0	1	0	0
MS3_11309	1	0	0	0	0	1	NA	1	0.862745	0.828431	0.808824	NA	NA	NA	NA	NA	15.6	8.4	5.1	8.6	NA	NA	NA	NA	0	0	0	0	0
MS3_11308	1	0	0	0	0	1	NA	1	0.917127	0.751381	0.751381	0.801105	0.922652	NA	NA	NA	54	37.9	24.9	25.4	43.2	17.7	NA	NA	0	0	0	0	0
MS3_11307	1	0	0	0	0	1	NA	0.975904	NA	0.919679	0.935743	NA	NA	NA	NA	NA	40.1	NA	20.2	20.8	NA	NA	NA	NA	0	0	0	0	0
MS3_11306	1	0	0	0	0	1	NA	1	0.88835	NA	NA	NA	NA	NA	NA	NA	16.1	11.7	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11305	1	0	0	0	0	1	NA	1	NA	0.957576	NA	NA	NA	NA	NA	NA	36.8	NA	25.6	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11304	0	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	12.8	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11303	1	0	0	0	0	1	NA	0.995781	0.995781	NA	NA	NA	NA	NA	NA	NA	6.7	8.6	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11302	1	0	0	1	0	1	1	1	1	1	1	0.993671	0.993671	0.981013	1	4	6.6	22.2	5.1	5.6	9	5	4	13.9	1	0	1	0	0
MS3_11301	1	0	0	0	0	1	NA	1	0.885965	0.877193	0.844298	0.864035	NA	NA	NA	NA	17.4	7.6	4.1	4.6	17.6	NA	NA	NA	0	0	0	0	0
MS3_11300	0	0	1	1	0	1	0.914943	1	0.983908	0.908046	0.747126	0.809195	NA	0.928736	0.914943	10.9	24.2	35	8.4	10.3	29.3	NA	12.4	10.8	0	0	0	0	0
MS3_11299	1	0	0	0	0	1	NA	0.920213	0.893617	NA	NA	NA	NA	NA	NA	NA	6.3	2.8	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_11298	1	0	1	0	1	1	0.953757	1	0.895954	1	1	1	0.965318	0.965318	0.953757	6	13.8	14	11.1	10.2	36.4	8.7	7.8	6	0	0	0	0	0
MS3_11297	0	0	0	0	0	1	NA	0.953271	NA	0.953271	0.953271	NA	NA	NA	NA	NA	4.2	NA	4.8	5.7	NA	NA	NA	NA	0	0	0	0	0
MS3_11296	1	0	0	0	0	1	NA	1	0.994521	0.882192	0.893151	NA	NA	NA	NA	NA	13.7	15.4	7	7.1	NA	NA	NA	NA	0	0	0	0	0
MS3_11295	1	0	0	0	0	1	NA	0.982558	0.883721	0.738372	0.80814	NA	NA	NA	NA	NA	19.7	57.8	34.3	37.2	NA	NA	NA	NA	0	0	0	0	0
MS3_11294	1	0	1	1	0	1	1	0.987342	1	1	1	NA	1	1	1	10.4	15	15.1	11.4	18.5	NA	10.1	9.9	10	0	0	0	0	0
MS3_11293	1	0	0	1	1	1	1	1	0.949275	0.996377	0.996377	0.996377	1	1	1	42.7	42.7	34.6	39.3	44.6	40.1	39.2	39.8	39.3	1	1	1	0	0
MS3_11292	1	0	0	0	0	1	NA	0.987805	0.98374	0.898374	0.825203	0.934959	NA	NA	NA	NA	28.7	24.7	11	10.9	17.5	NA	NA	NA	0	0	0	0	0
MS3_11291	1	0	0	0	0	1	NA	1	0.918367	0.844898	0.812245	NA	NA	NA	NA	NA	77.2	41.2	27.4	24.9	NA	NA	NA	NA	0	0	0	0	0
MS3_11290	1	0	0	1	0	1	0.562887	1	0.346392	0.952577	0.950515	0.948454	0.54433	0.591753	0.562887	20.9	59.3	20.7	40.2	33	61.7	19.4	20.2	20.9	0	0	0	0	0
MS3_11289	1	0	0	1	1	1	0.914729	1	0.914729	1	0.945736	0.914729	0.914729	0.914729	0.914729	21.8	27.4	19.9	22.2	23.3	21.4	20.5	20	27.4	0	0	0	0	0
MS3_11288	1	0	0	0	0	1	NA	0.995506	0.991011	0.92809	0.914607	0.530337	NA	NA	NA	NA	33.8	29.1	24.3	24.2	28	NA	NA	NA	0	0	0	0	0
MS3_11287	1	0	1	1	0	1	0.959016	1	1	1	0.95082	0.713115	0.959016	0.827869	0.959016	0.2	2.8	76.5	2.6	0.5	54.4	1.3	0.7	0.2	0	0	0	0	0
MS3_11286	1	0	0	0	0	1	NA	1	0.994652	0.973262	0.973262	0.97861	NA	NA	NA	NA	27.1	18.1	17.7	21.8	51.6	NA	NA	NA	0	0	0	0	0
